source_file,clock_time,time_ms,loadcell,grams,raw,scale,tare,throttle,battery_voltage
100-test-1.log,00:34:38.195,125584,2,892.48,174726,51.957458,128355,0.175,0.72
100-test-1.log,00:34:38.195,125584,3,953.511,0,51.957458,0,0.175,0.72
100-test-1.log,00:34:38.208,125597,1,1012.79,17959,51.957458,-34663,0.175,0.72
100-test-1.log,00:34:38.208,125597,2,893.211,174764,51.957458,128355,0.175,0.72
100-test-1.log,00:34:38.208,125597,3,953.001,0,51.957458,0,0.175,0.72
100-test-1.log,00:34:38.221,125611,1,1011.289,17881,51.957458,-34663,0.175,0.72
100-test-1.log,00:34:38.221,125611,2,891.46,174673,51.957458,128355,0.175,0.72
100-test-1.log,00:34:38.221,125611,3,951.375,0,51.957458,0,0.175,0.72
100-test-1.log,00:34:38.234,125624,1,1006.843,17650,51.957458,-34663,0.175,0.71
100-test-1.log,00:34:38.234,125624,2,888.304,174509,51.957458,128355,0.175,0.71
100-test-1.log,00:34:38.234,125624,3,947.573,0,51.957458,0,0.175,0.71
100-test-1.log,00:34:38.248,125637,1,1008.671,17745,51.957458,-34663,0.175,0.71
100-test-1.log,00:34:38.248,125637,2,887.399,174462,51.957458,128355,0.175,0.71
100-test-1.log,00:34:38.248,125637,3,948.035,0,51.957458,0,0.175,0.71
100-test-1.log,00:34:38.261,125650,1,1002.435,17421,51.957458,-34663,0.175,0.72
100-test-1.log,00:34:38.261,125650,2,880.432,174100,51.957458,128355,0.175,0.72
100-test-1.log,00:34:38.261,125650,3,941.434,0,51.957458,0,0.175,0.72
100-test-1.log,00:34:38.274,125663,1,991.253,16840,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.274,125663,2,873.272,173728,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.274,125663,3,932.263,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.287,125677,1,989.694,16759,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.287,125677,2,870.154,173566,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.287,125677,3,929.924,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.300,125690,1,989.598,16754,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.300,125690,2,867.46,173426,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.300,125690,3,928.529,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.314,125703,1,985.633,16548,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.314,125703,2,868.172,173463,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.314,125703,3,926.903,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.327,125716,1,981.803,16349,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.327,125716,2,862.629,173175,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.327,125716,3,922.216,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.340,125729,1,980.09,16260,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.340,125729,2,860.223,173050,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.340,125729,3,920.157,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.353,125743,1,977.877,16145,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.353,125743,2,861.185,173100,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.353,125743,3,919.531,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.367,125756,1,976.106,16053,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.367,125756,2,858.722,172972,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.367,125756,3,917.414,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.381,125769,1,971.141,15795,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.381,125769,2,857.259,172896,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.381,125769,3,914.2,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.393,125782,1,968.369,15651,51.957458,-34663,0.17,0.72
100-test-1.log,00:34:38.393,125782,2,858.164,172943,51.957458,128355,0.17,0.72
100-test-1.log,00:34:38.393,125782,3,913.266,0,51.957458,0,0.17,0.72
100-test-1.log,00:34:38.407,125795,1,968.639,15665,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.407,125795,2,859.164,172995,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.407,125795,3,913.901,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.419,125809,1,967.792,15621,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.419,125809,2,855.719,172816,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.419,125809,3,911.755,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.432,125822,1,960.844,15260,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.432,125822,2,848.367,172434,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.432,125822,3,904.605,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.446,125835,1,953.742,14891,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.446,125835,2,844.864,172252,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.446,125835,3,899.303,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.459,125848,1,947.083,14545,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.459,125848,2,839.899,171994,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.459,125848,3,893.491,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.472,125861,1,944.273,14399,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.472,125861,2,838.474,171920,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.472,125861,3,891.373,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.485,125875,1,942.945,14330,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.485,125875,2,836.896,171838,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.485,125875,3,889.92,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.498,125888,1,944.138,14392,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.498,125888,2,833.297,171651,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.498,125888,3,888.717,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.512,125901,1,942.386,14301,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.512,125901,2,829.275,171442,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.512,125901,3,885.83,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.525,125914,1,935.65,13951,51.957458,-34663,0.165,0.72
100-test-1.log,00:34:38.525,125914,2,824.829,171211,51.957458,128355,0.165,0.72
100-test-1.log,00:34:38.525,125914,3,880.239,0,51.957458,0,0.165,0.72
100-test-1.log,00:34:38.538,125927,1,923.833,13337,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.538,125927,2,820.267,170974,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.538,125927,3,872.05,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.551,125941,1,916.75,12969,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.551,125941,2,814.513,170675,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.551,125941,3,865.631,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.564,125954,1,917.0,12982,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.564,125954,2,813.666,170631,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.564,125954,3,865.333,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.578,125967,1,915.845,12922,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.578,125967,2,810.913,170488,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.578,125967,3,863.379,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.591,125980,1,922.197,13252,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.591,125980,2,811.318,170509,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.591,125980,3,866.757,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.604,125993,1,916.846,12974,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.604,125993,2,812.068,170548,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.604,125993,3,864.457,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.618,126007,1,913.863,12819,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.618,126007,2,804.678,170164,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.618,126007,3,859.27,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.630,126020,1,912.824,12765,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.630,126020,2,796.363,169732,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.630,126020,3,854.593,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.644,126033,1,909.841,12610,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.644,126033,2,793.823,169600,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.644,126033,3,851.832,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.657,126046,1,905.645,12392,51.957458,-34663,0.16,0.72
100-test-1.log,00:34:38.657,126046,2,791.917,169501,51.957458,128355,0.16,0.72
100-test-1.log,00:34:38.657,126046,3,848.781,0,51.957458,0,0.16,0.72
100-test-1.log,00:34:38.670,126059,1,897.446,11966,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.670,126059,2,789.992,169401,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.670,126059,3,843.719,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.683,126073,1,892.692,11719,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.683,126073,2,782.486,169011,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.683,126073,3,837.589,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.696,126086,1,893.75,11774,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.696,126086,2,780.523,168909,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.696,126086,3,837.137,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.709,126099,1,894.828,11830,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.709,126099,2,785.296,169157,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.709,126099,3,840.062,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.722,126112,1,889.863,11572,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.722,126112,2,781.697,168970,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.722,126112,3,835.78,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.736,126125,1,880.336,11077,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.736,126125,2,774.153,168578,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.736,126125,3,827.244,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.749,126139,1,877.872,10949,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.749,126139,2,772.132,168473,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.749,126139,3,825.002,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.762,126152,1,871.117,10598,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.762,126152,2,774.268,168584,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.762,126152,3,822.692,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.775,126165,1,860.165,10029,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.775,126165,2,764.51,168077,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.775,126165,3,812.338,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.789,126178,1,861.455,10096,51.957458,-34663,0.155,0.72
100-test-1.log,00:34:38.789,126178,2,758.062,167742,51.957458,128355,0.155,0.72
100-test-1.log,00:34:38.789,126178,3,809.759,0,51.957458,0,0.155,0.72
100-test-1.log,00:34:38.802,126191,1,863.11,10182,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.802,126191,2,755.387,167603,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.802,126191,3,809.249,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.816,126205,1,860.877,10066,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.816,126205,2,754.81,167573,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.816,126205,3,807.844,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.829,126218,1,854.43,9731,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.829,126218,2,753.174,167488,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.829,126218,3,803.802,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.841,126231,1,856.085,9817,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.841,126231,2,758.351,167757,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.841,126231,3,807.218,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.855,126244,1,857.297,9880,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.855,126244,2,761.161,167903,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.855,126244,3,809.229,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.868,126257,1,858.26,9930,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.868,126257,2,759.814,167833,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.868,126257,3,809.037,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.881,126271,1,850.35,9519,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.881,126271,2,754.213,167542,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.881,126271,3,802.281,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.894,126284,1,845.865,9286,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.894,126284,2,748.054,167222,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.894,126284,3,796.96,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.908,126297,1,844.499,9215,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.908,126297,2,748.458,167243,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.908,126297,3,796.479,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.921,126310,1,837.685,8861,51.957458,-34663,0.15,0.72
100-test-1.log,00:34:38.921,126310,2,745.148,167071,51.957458,128355,0.15,0.72
100-test-1.log,00:34:38.921,126310,3,791.417,0,51.957458,0,0.15,0.72
100-test-1.log,00:34:38.935,126323,1,833.162,8626,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:38.935,126323,2,736.814,166638,51.957458,128355,0.145,0.72
100-test-1.log,00:34:38.935,126323,3,784.988,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:38.948,126337,1,832.2,8576,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:38.948,126337,2,733.87,166485,51.957458,128355,0.145,0.72
100-test-1.log,00:34:38.948,126337,3,783.035,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:38.960,126350,1,829.833,8453,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:38.960,126350,2,729.327,166249,51.957458,128355,0.145,0.72
100-test-1.log,00:34:38.960,126350,3,779.58,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:38.973,126363,1,823.077,8102,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:38.973,126363,2,726.479,166101,51.957458,128355,0.145,0.72
100-test-1.log,00:34:38.973,126363,3,774.778,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:38.987,126376,1,824.713,8187,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:38.987,126376,2,724.631,166005,51.957458,128355,0.145,0.72
100-test-1.log,00:34:38.987,126376,3,774.672,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:39.001,126389,1,822.981,8097,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:39.001,126389,2,720.359,165783,51.957458,128355,0.145,0.72
100-test-1.log,00:34:39.001,126389,3,771.67,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:39.013,126403,1,819.594,7921,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:39.013,126403,2,719.185,165722,51.957458,128355,0.145,0.72
100-test-1.log,00:34:39.013,126403,3,769.389,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:39.027,126416,1,817.592,7817,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:39.027,126416,2,719.473,165737,51.957458,128355,0.145,0.72
100-test-1.log,00:34:39.027,126416,3,768.533,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:39.040,126429,1,808.508,7345,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:39.040,126429,2,712.025,165350,51.957458,128355,0.145,0.72
100-test-1.log,00:34:39.040,126429,3,760.266,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:39.053,126442,1,805.101,7168,51.957458,-34663,0.145,0.72
100-test-1.log,00:34:39.053,126442,2,708.464,165165,51.957458,128355,0.145,0.72
100-test-1.log,00:34:39.053,126442,3,756.783,0,51.957458,0,0.145,0.72
100-test-1.log,00:34:39.066,126455,1,805.755,7202,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.066,126455,2,713.757,165440,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.066,126455,3,759.756,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.079,126469,1,803.061,7062,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.079,126469,2,711.255,165310,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.079,126469,3,757.158,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.092,126482,1,795.054,6646,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.092,126482,2,706.578,165067,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.092,126482,3,750.816,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.106,126495,1,791.686,6471,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.106,126495,2,705.077,164989,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.106,126495,3,748.381,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.119,126508,1,790.705,6420,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.119,126508,2,698.514,164648,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.119,126508,3,744.609,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.132,126521,1,791.879,6481,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.132,126521,2,696.243,164530,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.132,126521,3,744.061,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.164,126535,1,783.198,6030,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.164,126535,2,690.623,164238,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.164,126535,3,736.911,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.164,126548,1,774.788,5593,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.164,126548,2,688.121,164108,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.164,126548,3,731.454,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.172,126561,1,770.323,5361,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.172,126561,2,686.196,164008,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.172,126561,3,728.259,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.184,126574,1,763.817,5023,51.957458,-34663,0.14,0.72
100-test-1.log,00:34:39.184,126574,2,679.21,163645,51.957458,128355,0.14,0.72
100-test-1.log,00:34:39.184,126574,3,721.513,0,51.957458,0,0.14,0.72
100-test-1.log,00:34:39.198,126587,1,761.2,4887,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.198,126587,2,674.475,163399,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.198,126587,3,717.837,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.212,126601,1,758.832,4764,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.212,126601,2,671.569,163248,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.212,126601,3,715.201,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.225,126614,1,759.872,4818,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.225,126614,2,674.051,163377,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.225,126614,3,716.962,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.238,126627,1,761.585,4907,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.238,126627,2,673.724,163360,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.238,126627,3,717.654,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.251,126640,1,757.216,4680,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.251,126640,2,669.394,163135,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.251,126640,3,713.305,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.265,126653,1,749.863,4298,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.265,126653,2,665.198,162917,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.265,126653,3,707.531,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.278,126667,1,752.308,4425,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.278,126667,2,663.293,162818,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.278,126667,3,707.8,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.291,126680,1,744.975,4044,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.291,126680,2,658.577,162573,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.291,126680,3,701.776,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.304,126693,1,737.142,3637,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.304,126693,2,657.038,162493,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.304,126693,3,697.09,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.317,126706,1,733.985,3473,51.957458,-34663,0.135,0.72
100-test-1.log,00:34:39.317,126706,2,655.594,162418,51.957458,128355,0.135,0.72
100-test-1.log,00:34:39.317,126706,3,694.79,0,51.957458,0,0.135,0.72
100-test-1.log,00:34:39.330,126719,1,730.521,3293,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.330,126719,2,654.401,162356,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.330,126719,3,692.461,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.343,126733,1,727.691,3146,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.343,126733,2,651.244,162192,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.343,126733,3,689.468,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.356,126746,1,726.209,3069,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.356,126746,2,648.511,162050,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.356,126746,3,687.36,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.370,126759,1,723.842,2946,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.370,126759,2,642.449,161735,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.370,126759,3,683.145,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.382,126772,1,718.222,2654,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.382,126772,2,636.482,161425,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.382,126772,3,677.352,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.396,126785,1,716.74,2577,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.396,126785,2,632.036,161194,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.396,126785,3,674.388,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.409,126799,1,712.814,2373,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.409,126799,2,628.822,161027,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.409,126799,3,670.818,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.423,126812,1,709.427,2197,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.423,126812,2,625.627,160861,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.423,126812,3,667.527,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.436,126825,1,707.56,2100,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.436,126825,2,622.413,160694,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.436,126825,3,664.986,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.449,126838,1,709.484,2200,51.957458,-34663,0.13,0.72
100-test-1.log,00:34:39.449,126838,2,620.873,160614,51.957458,128355,0.13,0.72
100-test-1.log,00:34:39.449,126838,3,665.179,0,51.957458,0,0.13,0.72
100-test-1.log,00:34:39.462,126851,1,703.807,1905,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.462,126851,2,616.601,160392,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.462,126851,3,660.204,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.475,126865,1,701.035,1761,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.475,126865,2,617.216,160424,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.475,126865,3,659.126,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.488,126878,1,696.243,1512,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.488,126878,2,615.138,160316,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.488,126878,3,655.69,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.502,126891,1,692.74,1330,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.502,126891,2,611.25,160114,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.502,126891,3,651.995,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.515,126904,1,693.356,1362,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.515,126904,2,609.306,160013,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.515,126904,3,651.331,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.529,126917,1,689.911,1183,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.529,126917,2,606.054,159844,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.529,126917,3,647.982,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.541,126931,1,687.274,1046,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.541,126931,2,600.126,159536,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.541,126931,3,643.7,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.554,126944,1,682.789,813,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.554,126944,2,600.26,159543,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.554,126944,3,641.525,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.568,126957,1,682.327,789,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.568,126957,2,591.599,159093,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.568,126957,3,636.963,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.581,126970,1,673.474,329,51.957458,-34663,0.125,0.72
100-test-1.log,00:34:39.581,126970,2,587.673,158889,51.957458,128355,0.125,0.72
100-test-1.log,00:34:39.581,126970,3,630.574,0,51.957458,0,0.125,0.72
100-test-1.log,00:34:39.594,126983,1,670.645,182,51.957458,-34663,0.12,0.72
100-test-1.log,00:34:39.594,126983,2,586.807,158844,51.957458,128355,0.12,0.72
